"","Id","country","ym","RET.USD","Exp.RET"
"11204","314839","KOR",Nov 2006,-1.15,3.60547698976474
"11205","314839","KOR",Dec 2006,-2.18,3.98086858039676
"11206","314839","KOR",Jan 2007,-7.98,3.76654660089722
"11207","314839","KOR",Feb 2007,5.32,3.78415765467139
"11208","314839","KOR",Mar 2007,-4.64,3.95329967883475
"11209","314839","KOR",Apr 2007,-7.83,4.07381581894568
"11210","314839","KOR",May 2007,-0.33,4.4488245200104
"11211","314839","KOR",Jun 2007,10.64,4.8056542198813
"11212","314839","KOR",Aug 2008,-8.49,0.766088304248254
"11213","314839","KOR",Sep 2008,-6.64,0.405544417224752
"11214","314839","KOR",Oct 2008,-22.45,0.391297372070378
"11215","314839","KOR",Nov 2008,-26.99,-0.445997494834927
"11216","314839","KOR",Dec 2008,8.48,-0.662573808745416
"11217","314839","KOR",Jan 2009,12.05,0.0187173312270693
"11218","314839","KOR",Feb 2009,-23.36,-0.270892791514638
"11219","314839","KOR",Mar 2009,26.29,-0.402529976862194
"11220","314839","KOR",Apr 2009,51.43,0.481858259357387
"11221","314839","KOR",May 2009,15,0.252488410273573
"11222","314839","KOR",Jun 2009,-1.48,-0.476149543191145
"11223","314839","KOR",Jul 2009,2.22,-0.637647618429814
"11224","314839","KOR",Aug 2009,42.69,-0.562743421187365
"11225","314839","KOR",Sep 2009,6.71,-0.94752512498842
"11226","314839","KOR",Oct 2009,-8.03,-1.34155976114102
"11227","314839","KOR",Nov 2009,-6.46,-1.96935123749095
"11228","314839","KOR",Dec 2009,18.01,-2.41243125144544
"11229","314839","KOR",Jan 2010,-8.2,-2.45306971313131
"11230","314839","KOR",Feb 2010,-5.36,-2.33249120930127
"11231","314839","KOR",Mar 2010,13.28,-2.48490915947264
"11232","314839","KOR",Apr 2010,7.12,-1.78247427160837
"11233","314839","KOR",May 2010,1.18,-0.990683360725524
"11234","314839","KOR",Jun 2010,4.08,-0.840340223658882
"11235","314839","KOR",Jul 2010,1.5,-1.11184177732749
"11236","314839","KOR",Aug 2010,-2.48,-1.5326701075062
"11237","314839","KOR",Sep 2010,-2.37,-0.515854539869489
"11238","314839","KOR",Oct 2010,0.36,-0.361460461620089
"11239","314839","KOR",Nov 2010,3.96,-0.135706559551656
"11240","314839","KOR",Dec 2010,4.68,-0.305677718855959
"11241","314839","KOR",Jan 2011,-6.02,-0.0124322351570567
"11242","314839","KOR",Feb 2011,6.04,0.0815506423614043
"11243","314839","KOR",Mar 2011,3.82,-0.11056797624705
"11244","314839","KOR",Apr 2011,16.68,0.360062775555386
"11245","314839","KOR",May 2011,-8.47,0.411375877477276
"11246","314839","KOR",Jun 2011,-6.37,0.296458806190438
"11247","314839","KOR",Jul 2011,5.29,4.69900249193293
"11248","314839","KOR",Aug 2011,-18.62,5.13992544357836
"11249","314839","KOR",Sep 2011,-24.96,4.85919536864541
"11250","314839","KOR",Oct 2011,24.63,4.30277886030654
"11251","314839","KOR",Nov 2011,-4.8,4.35833206882608
"11252","314839","KOR",Dec 2011,0.3,3.99187183187733
"11253","314839","KOR",Jan 2012,7.16,3.9249317885461
"11254","314839","KOR",Feb 2012,-0.67,3.54939686921277
"11255","314839","KOR",Mar 2012,-1.98,3.30169719982706
"11256","314839","KOR",Apr 2012,19.29,3.28024756835593
"11257","314839","KOR",May 2012,-10.12,3.09692754150061
"11258","314839","KOR",Jun 2012,2.04,2.97406914373789
"11259","314839","KOR",Jul 2012,-4.72,3.12323642488556
"11260","314839","KOR",Sep 2012,13.15,3.30521438080726
"11261","314839","KOR",Oct 2012,-11.91,2.98856406091122
"11262","314839","KOR",Nov 2012,14.32,2.92131864171534
"11263","314839","KOR",Dec 2012,-0.81,2.15661334646309
"11264","314839","KOR",Jan 2013,-7.22,2.18560889201989
"11265","314839","KOR",Feb 2013,-1.91,2.2168752743143
"11266","314839","KOR",Mar 2013,-1.63,2.3523679121369
"11267","314839","KOR",Apr 2013,-7.6,2.43208825550373
"11268","314839","KOR",May 2013,8.87,2.17775933494925
"11269","314839","KOR",Jun 2013,-5.91,2.24110908083503
"11270","314839","KOR",Jul 2013,21.39,1.86578054493253
"11271","314839","KOR",Aug 2013,4.93,1.63214736692793
"11272","314839","KOR",Sep 2013,14.6,1.8421275141912
"11273","314839","KOR",Oct 2013,-4.36,2.28986734189287
"11274","314839","KOR",Nov 2013,-0.62,2.26205606379379
"11275","314839","KOR",Dec 2013,-6.58,2.04431628517489
"11276","314839","KOR",Jan 2014,-12.66,1.97703548602912
"11277","314839","KOR",Feb 2014,4.46,2.09029583746058
"11278","314839","KOR",Mar 2014,8,1.89585294372187
"11279","314839","KOR",Apr 2014,-3.38,2.1616257448087
"11280","314839","KOR",May 2014,1.62,2.67340269126302
"11281","314839","KOR",Jun 2014,7.82,2.67027977130791
"11282","314839","KOR",Jul 2014,-2.47,2.59202838794095
"11283","314839","KOR",Aug 2014,-4.31,2.34359185102309
"11284","314839","KOR",Sep 2014,-22.31,2.43471560486881
"11285","314839","KOR",Oct 2014,1.56,2.20132985752152
"11286","314839","KOR",Nov 2014,2.58,1.89057037040518
"11287","314839","KOR",Dec 2014,-12.01,1.54512254633016
"11288","314839","KOR",Jan 2015,11.77,1.62441626219939
"11289","314839","KOR",Feb 2015,5.43,1.8926832876497
"11290","314839","KOR",Mar 2015,-1.07,2.07435805289398
"11291","314839","KOR",Apr 2015,-9.02,2.05039945145327
"11292","314839","KOR",May 2015,-1.26,2.0789213023885
"11293","314839","KOR",Jun 2015,-9.97,1.53736462133695
"11294","314839","KOR",Jul 2015,-26.32,2.1537248091111
"11295","314839","KOR",Aug 2015,-2.56,2.12714929723136
"11296","314839","KOR",Sep 2015,28.13,1.70043059829267
"11297","314839","KOR",Oct 2015,2.05,1.56798304162836
"11298","314839","KOR",Nov 2015,10.92,1.85176906846114
"11299","314839","KOR",Dec 2015,-5.35,1.65910519217696
"11300","314839","KOR",Jan 2016,-19.79,1.8108719606085
"11301","314839","KOR",Feb 2016,3.58,1.49827661708022
"11302","314839","KOR",Mar 2016,7.17,1.20068112580762
"11303","314839","KOR",Apr 2016,15.58,1.57349082853001
"11304","314839","KOR",May 2016,-5.65,1.59217301405421
"11305","314839","KOR",Jun 2016,-0.67,1.43120148339604
"11306","314839","KOR",Jul 2016,0.45,1.61843559016647
"11307","314839","KOR",Aug 2016,9.98,1.94493861665755
"11308","314839","KOR",Sep 2016,-15.85,1.61102072924546
"11309","314839","KOR",Oct 2016,-5.45,1.62161898964388
"11310","314839","KOR",Nov 2016,-4.2,1.38888609110999
"11311","314839","KOR",Dec 2016,15.37,1.28710716516827
"11312","314839","KOR",Jan 2017,10.13,1.31547628855138
"11313","314839","KOR",Feb 2017,14.78,1.47868540234467
"11314","314839","KOR",Mar 2017,8.17,1.34139962398518
"11315","314839","KOR",Apr 2017,-2.08,1.34113117099028
"11316","314839","KOR",May 2017,22.33,0.985260569853152
"11317","314839","KOR",Jun 2017,1.4,1.09560592535361
"11318","314839","KOR",Jul 2017,0.45,0.983160232960753
"11319","314839","KOR",Aug 2017,15.73,0.860832217411911
"11320","314839","KOR",Sep 2017,-0.55,0.824359562562426
"11321","314839","KOR",Oct 2017,6.09,0.856544626738174
"11322","314839","KOR",Nov 2017,5.95,0.909690669346515
"11323","314839","KOR",Dec 2017,-1.45,1.15764354571221
"11324","314839","KOR",Jan 2018,-3.42,1.1155538988599
"11325","314839","KOR",Feb 2018,-14.4,1.12342884593703
"11326","314839","KOR",Mar 2018,14.37,0.737972945800089
"11327","314839","KOR",Apr 2018,-4.87,0.594221186298743
"11328","314839","KOR",May 2018,8.26,0.63021783513472
"11329","314839","KOR",Jun 2018,3.23,0.399505425173051
"11330","314839","KOR",Jul 2018,6.61,0.349374239640194
"11331","314839","KOR",Aug 2018,3.57,0.348042108430919
"11332","314839","KOR",Sep 2018,9.92,0.588436392715713
"11333","314839","KOR",Oct 2018,-11.32,0.644665290115692
"11334","314841","KOR",Jul 1997,4.68,-0.0127564094499233
"11335","314841","KOR",Aug 1997,-3.7,0.0707900761648461
"11336","314841","KOR",Sep 1997,-14.33,0.192757969021156
"11337","314841","KOR",Oct 1997,-32.3,0.245386044930338
"11338","314841","KOR",Nov 1997,-15.91,-0.450297980622742
"11339","314841","KOR",Dec 1997,-49.78,-1.77571848342073
"11340","314841","KOR",Jan 1998,128.96,-2.92974009101785
"11341","314841","KOR",Feb 1998,38.54,-1.31578860927813
"11342","314841","KOR",Mar 1998,3.79,-1.32041491610807
"11343","314841","KOR",Apr 1998,-1.31,-0.79952888743952
"11344","314841","KOR",May 1998,-31.39,-1.38070026252967
"11345","314841","KOR",Jun 1998,0.22,-2.35402685914673
"11346","314841","KOR",Jul 1998,5.2,-2.25861114333207
"11347","314841","KOR",Aug 1998,-18.09,-1.3117218872374
"11348","314841","KOR",Sep 1998,-7.75,-1.91971445843223
"11349","314841","KOR",Oct 1998,30.76,-2.0341238863416
"11350","314841","KOR",Nov 1998,1.73,-1.63556979152002
"11351","314841","KOR",Dec 1998,69.97,-1.17863538037698
"11352","314841","KOR",Jan 1999,6.93,-0.17633043194499
"11353","314841","KOR",Feb 1999,-11.23,-0.155800966121826
"11354","314841","KOR",Mar 1999,20.26,-0.518824935127868
"11355","314841","KOR",Apr 1999,2.87,0.0467961972658948
"11356","314841","KOR",May 1999,-6.28,0.589506463613375
"11357","314841","KOR",Jun 1999,63.33,0.395925515500434
"11358","314841","KOR",Jul 1999,62.54,0.353284444900098
"11359","314841","KOR",Aug 1999,-6.5,0.0532746130839477
"11360","314841","KOR",Sep 1999,-2.96,-0.804127691636693
"11361","314841","KOR",Oct 1999,-5.13,-1.37005600488461
"11362","314841","KOR",Nov 1999,60.56,-0.92877921605313
"11363","314841","KOR",Dec 1999,-14.15,-1.04500441642858
"11364","314841","KOR",Jan 2000,9.51,-1.2780700491879
"11365","314841","KOR",Feb 2000,-16.9,-1.36361785838673
"11366","314841","KOR",Mar 2000,15.17,-1.4603159934256
"11367","314841","KOR",Apr 2000,-2.6,-0.978137692588873
"11368","314841","KOR",May 2000,-7.6,-1.7307701886411
"11369","314841","KOR",Jun 2000,-0.27,-2.04221053413965
"11370","314841","KOR",Jul 2000,-28.58,-0.971984948083718
"11371","314841","KOR",Aug 2000,-5.12,-0.782524930912027
"11372","314841","KOR",Sep 2000,-20.42,-0.556200359353779
"11373","314841","KOR",Oct 2000,-5.35,-0.385994468031534
"11374","314841","KOR",Nov 2000,-20.04,0.349694598013831
"11375","314841","KOR",Dec 2000,5.97,1.04717573106459
"11376","314841","KOR",Jan 2001,46.51,2.10906575635359
"11377","314841","KOR",Feb 2001,-9.01,0.913024280847625
"11378","314841","KOR",Mar 2001,-14.27,1.04934562551471
"11379","314841","KOR",Apr 2001,5.63,0.705364196062979
"11380","314841","KOR",May 2001,26.14,1.41186523120569
"11381","314841","KOR",Jun 2001,-9.98,2.46005437713876
"11382","314841","KOR",Jul 2001,-18.47,2.61323436559728
"11383","314841","KOR",Aug 2001,-3.07,1.38236598102813
"11384","314841","KOR",Sep 2001,-33.12,1.92563068789627
"11385","314841","KOR",Oct 2001,18.01,1.88869594795446
"11386","314841","KOR",Nov 2001,33.65,1.76863512833061
"11387","314841","KOR",Dec 2001,12.77,1.47316425394388
"11388","314841","KOR",Jan 2002,21.38,0.500347015024254
"11389","314841","KOR",Feb 2002,9.73,0.340695646485239
"11390","314841","KOR",Mar 2002,31.5,0.963068724336695
"11391","314841","KOR",Apr 2002,0.82,0.762138682558784
"11392","314841","KOR",May 2002,-0.98,0.140464670057985
"11393","314841","KOR",Jun 2002,-16.89,0.197140961682425
"11394","314841","KOR",Jul 2004,-15.07,0.840159965578139
"11395","314841","KOR",Aug 2004,10.01,0.947271186848457
"11396","314841","KOR",Sep 2004,-3.25,1.78555184065766
"11397","314841","KOR",Oct 2004,-16.32,1.94097588451824
"11398","314841","KOR",Nov 2004,21.45,3.08173054741081
"11399","314841","KOR",Dec 2004,-1.65,3.75393483475646
"11400","314841","KOR",Jan 2005,-1,3.24212272917349
"11401","314841","KOR",Feb 2005,13.87,3.83737614313512
"11402","314841","KOR",Mar 2005,-12.71,4.4594199136531
"11403","314841","KOR",Apr 2005,-7.28,3.64752591658728
"11404","314841","KOR",May 2005,6.01,2.8214552531265
"11405","314841","KOR",Jun 2005,-4.01,2.92601998380314
"11406","314841","KOR",Jul 2005,18,3.1766969878522
"11407","314841","KOR",Aug 2005,-13.38,3.44997838095439
"11408","314841","KOR",Sep 2005,19.04,3.33182396257048
"11409","314841","KOR",Oct 2005,-11.56,3.61025414062909
"11410","314841","KOR",Nov 2005,33.04,4.33374220984763
"11411","314841","KOR",Dec 2005,13.95,4.44512448472444
"11412","314841","KOR",Jan 2006,4.52,4.67909605984613
"11413","314841","KOR",Feb 2006,4.53,4.95583633708912
"11414","314841","KOR",Mar 2006,-8.98,4.54703384626794
"11415","314841","KOR",Apr 2006,0.35,4.69614591073075
"11416","314841","KOR",May 2006,-16,4.67922009604308
"11417","314841","KOR",Jun 2006,8.11,4.52238481581769
"11418","314841","KOR",Jul 2006,3.21,4.15751964511175
"11419","314841","KOR",Aug 2006,8.02,3.934275947814
"11420","314841","KOR",Sep 2006,7.22,4.30913061983693
"11421","314841","KOR",Oct 2006,3.03,4.02485084448449
"11422","314841","KOR",Nov 2006,6.33,4.1193882946025
"11423","314841","KOR",Dec 2006,4.46,4.1119883090359
"11424","314841","KOR",Jan 2007,-21.84,3.90424011163992
"11425","314841","KOR",Feb 2007,3.33,3.82810507434233
"11426","314841","KOR",Mar 2007,-8.64,3.64928006643768
"11427","314841","KOR",Apr 2007,9.05,3.73534034174522
"11428","314841","KOR",May 2007,23.04,3.88631953504575
"11429","314841","KOR",Jun 2007,18.67,4.60899481565708
"11430","314841","KOR",Aug 2008,-10.62,-0.0153971632586428
"11431","314841","KOR",Sep 2008,3.23,-0.515213172770086
"11432","314841","KOR",Oct 2008,-6.01,-0.59311214585691
"11433","314841","KOR",Nov 2008,-19.27,-1.46575225316802
"11434","314841","KOR",Dec 2008,13.56,-1.76807297301688
"11435","314841","KOR",Jan 2009,-5.69,-1.00061008909754
"11436","314841","KOR",Feb 2009,6.57,-0.911880183670999
"11437","314841","KOR",Mar 2009,32.76,-1.25221115237973
"11438","314841","KOR",Apr 2009,14.22,-0.40413232877833
"11439","314841","KOR",May 2009,11.91,-0.356401587925356
"11440","314841","KOR",Jun 2009,6.18,-0.870521228266865
"11441","314841","KOR",Jul 2009,16.99,-1.38204403462365
"11442","314841","KOR",Aug 2009,27.65,-1.87096405105471
"11443","314841","KOR",Sep 2009,20.48,-2.46952861144874
"11444","314841","KOR",Oct 2009,-1.91,-2.60928762450219
"11445","314841","KOR",Nov 2009,-5.35,-3.24503260706853
"11446","314841","KOR",Dec 2009,16.24,-3.687080466494
"11447","314841","KOR",Jan 2010,-9.09,-3.50134976000481
"11448","314841","KOR",Feb 2010,2.73,-4.10592840618061
"11449","314841","KOR",Mar 2010,17.89,-2.85165734152467
"11450","314841","KOR",Apr 2010,25.61,-2.2008395112339
"11451","314841","KOR",May 2010,-10.07,-2.33503631464665
"11452","314841","KOR",Jun 2010,10.13,-2.68407513742635
"11453","314841","KOR",Jul 2010,-8.75,-2.40158089430678
"11454","314841","KOR",Aug 2010,-17.59,-2.65627081642775
"11455","314841","KOR",Sep 2010,14.83,-1.32110075805838
"11456","314841","KOR",Oct 2010,0.52,-0.582260062436968
"11457","314841","KOR",Nov 2010,-1.77,-0.535435097425348
"11458","314841","KOR",Dec 2010,2.16,-0.639500864613494
"11459","314841","KOR",Jan 2011,6.11,-0.24415511646224
"11460","314841","KOR",Feb 2011,-1.42,-0.0865920862071999
"11461","314841","KOR",Mar 2011,-6.28,-0.313711048505469
"11462","314841","KOR",Apr 2011,-9.84,0.375746595284147
"11463","314841","KOR",May 2011,-10.87,0.791883617588512
"11464","314841","KOR",Jun 2011,0.32,0.824296269233361
"11465","314841","KOR",Jul 2011,-4.66,3.94662137267797
"11466","314841","KOR",Aug 2011,-23.15,4.54329668553688
"11467","314841","KOR",Sep 2011,-0.99,4.28883285092184
"11468","314841","KOR",Oct 2011,23.01,3.54318574821231
"11469","314841","KOR",Nov 2011,-11.54,3.89562917449217
"11470","314841","KOR",Dec 2011,-0.13,3.58123422912828
"11471","314841","KOR",Jan 2012,21.56,3.49932631841888
"11472","314841","KOR",Feb 2012,2.27,3.03781984340866
"11473","314841","KOR",Mar 2012,5.16,2.89984708402105
"11474","314841","KOR",Apr 2012,9.89,2.91290620214351
"11475","314841","KOR",May 2012,-10.81,2.96530430132327
"11476","314841","KOR",Jun 2012,7.09,2.85919884424194
"11477","314841","KOR",Jul 2012,1.3,2.98594495232868
"11478","314841","KOR",Aug 2012,-8.53,2.82712447762011
"11479","314841","KOR",Sep 2012,1.14,3.53008033084967
"11480","314841","KOR",Oct 2012,-1.26,2.85242900446775
"11481","314841","KOR",Nov 2012,13.76,2.62798914669658
"11482","314841","KOR",Dec 2012,-3.95,2.09713937320006
"11483","314841","KOR",Jan 2013,-9.12,2.11891436897448
"11484","314841","KOR",Feb 2013,4.73,1.91990586835773
"11485","314841","KOR",Mar 2013,0.89,1.96854246786049
"11486","314841","KOR",Apr 2013,0.52,2.03192686329875
"11487","314841","KOR",May 2013,-2.22,1.88037831839506
"11488","314841","KOR",Jun 2013,-12.8,2.13380729369297
"11489","314841","KOR",Jul 2013,-5.7,1.63711377748896
"11490","314841","KOR",Aug 2013,2.21,1.34305856896887
"11491","314841","KOR",Sep 2013,9.24,1.38500368375604
"11492","314841","KOR",Oct 2013,-4.32,1.94709901691805
"11493","314841","KOR",Nov 2013,0.6,1.60278852996165
"11494","314841","KOR",Dec 2013,-9.6,1.46664320305867
"11495","314841","KOR",Jan 2014,-9.91,1.41546390146903
"11496","314841","KOR",Feb 2014,1.92,1.42862680667795
"11497","314841","KOR",Mar 2014,2.51,1.19935990622308
"11498","314841","KOR",Apr 2014,-1.59,1.47135080872607
"11499","314841","KOR",May 2014,-3.76,1.78560006459622
"11500","314841","KOR",Jun 2014,-6.54,1.98314582828054
"11501","314841","KOR",Jul 2014,6.88,2.03482264538412
"11502","314841","KOR",Aug 2014,-12.08,2.11992112781078
"11503","314841","KOR",Sep 2014,-13.36,2.35468691792831
"11504","314841","KOR",Oct 2014,-2.86,2.05728750595208
"11505","314841","KOR",Nov 2014,20.43,1.87717315831985
"11506","314841","KOR",Dec 2014,-8.12,1.42017284259895
"11507","314841","KOR",Jan 2015,23.11,1.66209579856951
"11508","314841","KOR",Feb 2015,2.47,1.89875947143956
"11509","314841","KOR",Mar 2015,10.41,2.21829170183
"11510","314841","KOR",Apr 2015,-9.16,2.17160095052922
"11511","314841","KOR",May 2015,-20.9,2.31674665102853
"11512","314841","KOR",Jun 2015,-8.03,1.86986972533317
"11513","314841","KOR",Jul 2015,1.29,2.23604182591751
"11514","314841","KOR",Aug 2015,10.6,1.92772421958411
"11515","314841","KOR",Sep 2015,5.7,1.78101804368685
"11516","314841","KOR",Oct 2015,5.42,1.89185258518616
"11517","314841","KOR",Nov 2015,4.49,1.96275160484817
"11518","314841","KOR",Dec 2015,-9.52,1.66918815044539
"11519","314841","KOR",Jan 2016,-14.17,1.82881017025159
"11520","314841","KOR",Feb 2016,-4.81,1.39813579010547
"11521","314841","KOR",Mar 2016,17.32,1.14330309666884
"11522","314841","KOR",Apr 2016,-11.07,1.36365528152055
"11523","314841","KOR",May 2016,-4.21,1.5051232960472
"11524","314841","KOR",Jun 2016,-0.69,1.36525256598514
"11525","314841","KOR",Jul 2016,13.3,1.55161499546685
"11526","314841","KOR",Aug 2016,-3.18,1.63874103918983
"11527","314841","KOR",Sep 2016,-6.94,1.31360630261549
"11528","314841","KOR",Oct 2016,-7.29,1.34521270288119
"11529","314841","KOR",Nov 2016,-3.78,1.1713338792184
"11530","314841","KOR",Dec 2016,7.25,1.06872206347544
"11531","314841","KOR",Jan 2017,16,1.17324895145836
"11532","314841","KOR",Feb 2017,6.04,1.20679154689908
"11533","314841","KOR",Mar 2017,20.13,1.19076247943774
"11534","314841","KOR",Apr 2017,3.37,1.06477563388908
"11535","314841","KOR",May 2017,14.7,0.998478048956594
"11536","314841","KOR",Jun 2017,20.98,1.14333041459525
"11537","314841","KOR",Jul 2017,-6.08,1.00825703382339
"11538","314841","KOR",Aug 2017,6.97,0.969375644298952
"11539","314841","KOR",Sep 2017,-0.58,1.04027649663124
"11540","314841","KOR",Oct 2017,4.24,0.902193777041439
"11541","314841","KOR",Nov 2017,-1.01,0.975380847532394
"11542","314841","KOR",Dec 2017,2.43,1.20582354336773
"11543","314841","KOR",Jan 2018,6.77,1.15385602701813
"11544","314841","KOR",Feb 2018,-14.26,1.12894289357949
"11545","314841","KOR",Mar 2018,15.75,0.854299382640771
"11546","314841","KOR",Apr 2018,12.1,0.623975643470714
"11547","314841","KOR",May 2018,12.04,0.625963991204227
"11548","314841","KOR",Jun 2018,7.19,0.507244351544708
"11549","314841","KOR",Jul 2018,2.98,0.419928859929271
"11550","314841","KOR",Aug 2018,5.4,0.477192433120911
"11551","314841","KOR",Sep 2018,-13.36,0.72495512687545
"11552","314841","KOR",Oct 2018,-17.37,0.792979740356073
"11553","314853","KOR",Jul 1999,17.1,0.339081712107562
"11554","314853","KOR",Aug 1999,3.31,0.275928153750419
"11555","314853","KOR",Sep 1999,-25.94,-0.152034218448968
"11556","314853","KOR",Oct 1999,27.06,-0.670160020651961
"11557","314853","KOR",Nov 1999,1.57,-0.388936444899882
"11558","314853","KOR",Dec 1999,-6.75,-0.630713800912344
"11559","314853","KOR",Jan 2000,-10.44,-1.14193588891344
"11560","314853","KOR",Feb 2000,4.37,-1.02147700062687
"11561","314853","KOR",Mar 2000,50.14,-0.999534030023742
"11562","314853","KOR",Apr 2000,-17.94,-0.888329450775949
"11563","314853","KOR",May 2000,-16.93,-1.4457036149533
"11564","314853","KOR",Jun 2000,15.46,-1.63329009304429
"11565","314853","KOR",Jul 2000,-21.07,-0.904633929125491
"11566","314853","KOR",Aug 2000,14.18,-0.78980490625232
"11567","314853","KOR",Sep 2000,-5.81,-0.695299100751346
"11568","314853","KOR",Oct 2000,-10.68,-0.730714172369684
"11569","314853","KOR",Nov 2000,-0.37,0.0877690159478457
"11570","314853","KOR",Dec 2000,-9.2,0.717872249142613
"11571","314853","KOR",Jan 2001,8.91,1.87927179664571
"11572","314853","KOR",Feb 2001,1.6,0.443171438269627
"11573","314853","KOR",Mar 2001,-1.64,0.83913219417283
"11574","314853","KOR",Apr 2001,-5.25,0.535856169602556
"11575","314853","KOR",May 2001,18.76,1.14419976099673
"11576","314853","KOR",Jun 2001,-7.87,2.10473721824826
"11577","314853","KOR",Jul 2001,-10.36,2.21113340704523
"11578","314853","KOR",Aug 2001,-12.41,1.06019390631592
"11579","314853","KOR",Sep 2001,-27.61,1.92325808968118
"11580","314853","KOR",Oct 2001,16.53,2.19635586283971
"11581","314853","KOR",Nov 2001,9.44,1.84621764327813
"11582","314853","KOR",Dec 2001,0.62,1.41750746097486
"11583","314853","KOR",Jan 2002,31.67,0.365041935039839
"11584","314853","KOR",Feb 2002,21.89,0.0986031334159024
"11585","314853","KOR",Mar 2002,18.36,0.60508130295197
"11586","314853","KOR",Apr 2002,-0.6,0.385260495254317
"11587","314853","KOR",May 2002,6.37,-0.267322977674599
"11588","314853","KOR",Jun 2002,-12.06,-0.0768870853477706
"11589","314853","KOR",Jul 2004,-20.12,1.51838258293044
"11590","314853","KOR",Aug 2004,15.66,1.95947177762755
"11591","314853","KOR",Sep 2004,6.14,2.58664636956277
"11592","314853","KOR",Oct 2004,-1.94,2.76771854824512
"11593","314853","KOR",Nov 2004,24.54,3.80590404580612
"11594","314853","KOR",Dec 2004,-3.98,4.32486303771317
"11595","314853","KOR",Jan 2005,10.69,3.83499804687287
"11596","314853","KOR",Feb 2005,9.6,4.31268551470645
"11597","314853","KOR",Mar 2005,-6.08,5.01117362642066
"11598","314853","KOR",Apr 2005,-6.68,4.28794412539519
"11599","314853","KOR",May 2005,-2.59,3.60198632997239
"11600","314853","KOR",Jun 2005,6.77,3.91569932420474
"11601","314853","KOR",Jul 2005,1.76,4.04797721555487
"11602","314853","KOR",Aug 2005,-8.53,4.64074227046763
"11603","314853","KOR",Sep 2005,15.78,4.30552787168513
"11604","314853","KOR",Oct 2005,-1.13,4.40780373769906
"11605","314853","KOR",Nov 2005,14.11,4.94789903404337
"11606","314853","KOR",Dec 2005,17.18,5.08052988930685
"11607","314853","KOR",Jan 2006,16.78,5.1309854768908
"11608","314853","KOR",Feb 2006,-16.71,5.16956706574573
"11609","314853","KOR",Mar 2006,-0.07,5.16456053874252
"11610","314853","KOR",Apr 2006,-9.6,4.74065954353414
"11611","314853","KOR",May 2006,3.49,5.0393091756298
"11612","314853","KOR",Jun 2006,-7.89,4.95811566109828
"11613","314853","KOR",Jul 2006,-9.4,4.85781272696305
"11614","314853","KOR",Aug 2006,10.29,4.65596143084056
"11615","314853","KOR",Sep 2006,6.79,4.62996462544166
"11616","314853","KOR",Oct 2006,2.73,4.44874638109017
"11617","314853","KOR",Nov 2006,23.19,4.32401664846876
"11618","314853","KOR",Dec 2006,2.58,4.60125233078272
"11619","314853","KOR",Jan 2007,-26.26,4.53308478421548
"11620","314853","KOR",Feb 2007,-3.79,4.5225220369224
"11621","314853","KOR",Mar 2007,5.35,4.60728896801082
"11622","314853","KOR",Apr 2007,4.85,4.46552308969386
"11623","314853","KOR",May 2007,7.66,5.01659530538979
"11624","314853","KOR",Jun 2007,5.88,5.42256542389135
"11625","314853","KOR",Aug 2008,3.27,1.12889877274226
"11626","314853","KOR",Sep 2008,-7.98,0.638600682321017
"11627","314853","KOR",Oct 2008,-26.4,0.652245800687211
"11628","314853","KOR",Nov 2008,-11.14,0.119192149227264
"11629","314853","KOR",Dec 2008,23.67,-0.425997351050585
"11630","314853","KOR",Jan 2009,-16.85,0.215357792261722
"11631","314853","KOR",Feb 2009,12.43,0.358458077228541
"11632","314853","KOR",Mar 2009,14.46,-0.151539544107538
"11633","314853","KOR",Apr 2009,34.9,0.613162594143914
"11634","314853","KOR",May 2009,4.29,0.457347511122995
"11635","314853","KOR",Jun 2009,-15.94,-0.127064119881412
"11636","314853","KOR",Jul 2009,11.44,-0.0423188339086585
"11637","314853","KOR",Aug 2009,2.17,0.028518772984068
"11638","314853","KOR",Sep 2009,10.41,-0.112564585444757
"11639","314853","KOR",Oct 2009,-11.1,0.0623734489333767
"11640","314853","KOR",Nov 2009,-8.36,-0.456278024048314
"11641","314853","KOR",Dec 2009,17.27,-0.167234655703935
"11642","314853","KOR",Jan 2010,-11.81,-0.0560173607010525
"11643","314853","KOR",Feb 2010,-3.65,-0.441047826943244
"11644","314853","KOR",Mar 2010,7.61,0.345140260037716
"11645","314853","KOR",Apr 2010,8.99,0.49419176671646
"11646","314853","KOR",May 2010,-9.04,0.85429269826617
"11647","314853","KOR",Jun 2010,2.88,0.804531295088002
"11648","314853","KOR",Jul 2010,17.78,0.583894701018703
"11649","314853","KOR",Aug 2010,-7.77,0.256616568259623
"11650","314853","KOR",Sep 2010,4.28,0.271212299113986
"11651","314853","KOR",Oct 2010,15.21,0.52992060675981
"11652","314853","KOR",Nov 2010,-17.11,0.446198916799625
"11653","314853","KOR",Dec 2010,6.1,0.140861265453593
"11654","314853","KOR",Jan 2011,-5.14,0.801401670700899
"11655","314853","KOR",Feb 2011,-9.08,0.672411902595193
"11656","314853","KOR",Mar 2011,14.43,0.570913954352003
"11657","314853","KOR",Apr 2011,7.3,1.04622253307936
"11658","314853","KOR",May 2011,-1.94,0.944504492775001
"11659","314853","KOR",Jun 2011,-3.21,0.778757203162009
"11660","314853","KOR",Jul 2011,8.88,5.31133078007098
