"","ym","monthly_ret","ret","Portfolio_Value","Year"
"190",Apr 2014,-1.12972543623814,0.988702745637619,781.216861182039,2014
"191",May 2014,3.7199631216169,1.03719963121617,772.391255589085,2014
"192",Jun 2014,3.75907227240628,1.03759072272406,801.123925451593,2014
"193",Jul 2014,1.38588456887518,1.01385884568875,831.238752800856,2014
"194",Aug 2014,2.69789396861726,1.02697893968617,842.758762406434,2014
"195",Sep 2014,-5.95255144528362,0.940474485547164,865.49550022739,2014
"196",Oct 2014,-0.29634229164553,0.997036577083545,813.97643531974,2014
"197",Nov 2014,-1.54425978719394,0.984557402128061,811.564278897859,2014
"198",Dec 2014,-2.31533664150226,0.976846633584977,799.031618091609,2014
"199",Jan 2015,2.96600641479932,1.02966006414799,780.531346260746,2015
"200",Feb 2015,1.73030974264342,1.01730309742643,803.681956060359,2015
"201",Mar 2015,1.60267444067324,1.01602674440673,817.588143245938,2015
"202",Apr 2015,5.73883230795059,1.05738832307951,830.691419447716,2015
"203",May 2015,-3.11029311543081,0.968897068845692,878.363407006355,2015
"204",Jun 2015,-2.19242617302474,0.978075738269753,851.043730429773,2015
"205",Jul 2015,-6.25105194151428,0.937489480584857,832.385224939944,2015
"206",Aug 2015,-6.57406094954457,0.934259390504554,780.352392175458,2015
"207",Sep 2015,-1.04148946465051,0.989585105353495,729.051550292614,2015
"208",Oct 2015,3.76431797553218,1.03764317975532,721.458555204445,2015
"209",Nov 2015,-2.51291114216855,0.974870888578314,748.616549284021,2015
"210",Dec 2015,-1.12117324071091,0.988788267592891,729.804480604945,2015
"211",Jan 2016,-4.61668064263923,0.953833193573608,721.622108058893,2016
"212",Feb 2016,-1.14849478447475,0.988515052155252,688.307119883133,2016
"213",Mar 2016,7.88587246063159,1.07885872460632,680.401948510107,2016
"214",Apr 2016,-1.15579844388217,0.988442015561178,734.057578389266,2016
"215",May 2016,-1.47991709566717,0.985200829043328,725.573352321044,2016
"216",Jun 2016,0.923486346273759,1.00923486346274,714.835468238439,2016
"217",Jul 2016,3.5855646769007,1.03585564676901,721.436876185943,2016
"218",Aug 2016,1.47133199131006,1.0147133199131,747.304461984602,2016
"219",Sep 2016,1.69849809390232,1.01698498093902,758.29979160627,2016
"220",Oct 2016,-2.69879480401519,0.973012051959848,771.179499112767,2016
"221",Nov 2016,-1.94434477601813,0.980556552239819,750.366946861081,2016
"222",Dec 2016,-1.25388332342765,0.987461166765724,735.777226328821,2016
"223",Jan 2017,4.62787875833456,1.04627878758335,726.551438390306,2017
"224",Feb 2017,3.06971762522886,1.03069717625229,760.175358075945,2017
"225",Mar 2017,3.47534153359346,1.03475341533593,783.510595025449,2017
"226",Apr 2017,1.12384749102739,1.01123847491027,810.740264154473,2017
"227",May 2017,3.64288165578941,1.03642881655789,819.851748271922,2017
"228",Jun 2017,2.08455102739755,1.02084551027398,849.717977214389,2017
"229",Jul 2017,3.05924013631215,1.03059240136312,867.430782038393,2017
"230",Aug 2017,2.2127756328616,1.02212775632862,893.967572677238,2017
"231",Sep 2017,1.43166272835028,1.0143166272835,913.749069291124,2017
"232",Oct 2017,3.25585896219492,1.03255858962195,926.830874146813,2017
"233",Nov 2017,2.57582161941248,1.02575821619412,957.007180227111,2017
"234",Dec 2017,2.27097237045347,1.02270972370453,981.657978074731,2017
"235",Jan 2018,5.65277114455226,1.05652771144552,1003.95115952916,2018
"236",Feb 2018,-3.4227479608952,0.965772520391048,1060.70222098042,2018
"237",Mar 2018,-0.201589122558699,0.997984108774413,1024.39705734065,2018
"238",Apr 2018,-1.62037387356614,0.983796261264339,1022.33198430124,2018
"239",May 2018,2.60039990035232,1.02600399900352,1005.76638392651,2018
"240",Jun 2018,-4.01383619230184,0.959861638076982,1031.92033197191,2018
"241",Jul 2018,-2.40439331585775,0.975956066841422,990.5007402115,2018
"242",Aug 2018,-2.38249667484429,0.976175033251557,966.685206620333,2018
"243",Sep 2018,-0.988733689689833,0.990112663103102,943.653963716392,2018
"244",Oct 2018,-12.4345252182743,0.875654747817257,934.323739063034,2018
